ano;cod_ies;nome_ies;sigla_ies;categoria_adm;organizacao_acad;uf;igc_continuo;igc_faixa;nome_google_place;latitude;longitude;endereco;endereco_detalhe
2018;4201;FACULDADE DE ENSINO SUPERIOR DO NORDESTE;Faculdade Unifuturo;Privada com fins lucrativos;Faculdade;PB;2,04183;3;;;;;
2018;4211;Faculdade ESAMC São Paulo - ESAMC;ESAMC;Privada com fins lucrativos;Faculdade;SP;1,41979;2;ESAMC - São Paulo;-23.6454666;-46.70121;Av. Adolfo Pinheiro, 893 - Santo Amaro, São Paulo - SP, 04733-200, Brasil;973X+RG Santo Amaro, São Paulo - SP
2018;4218;FACULDADE PEDRO LEOPOLDO;FPL;Privada sem fins lucrativos;Faculdade;MG;2,66604;3;Fundação Pedro Leopoldo;-19.6366923;-44.003454;Av. Lincoln Diogo Viana, 830 - Dr. Lund, Pedro Leopoldo - MG, 33600-000, Brasil;9X7W+8J Dr. Lund, Pedro Leopoldo - MG
2018;4219;INSTITUTO SUPERIOR DE EDUCAÇÃO PROFESSORA NAIR FORTES ABU-MERHY;ISEFOR;Privada sem fins lucrativos;Faculdade;MG;1,75089;2;R. Dr. Aristides Merhy - Pousada Quatro Barras;-25.3760282;-49.09584419999999;R. Dr. Aristides Merhy - Pousada Quatro Barras, Quatro Barras - PR, 83420-000, Brasil;
2018;4251;FACULDADE PITÁGORAS DE TECNOLOGIA DE BELO HORIZONTE;PIT-FATEC;Privada com fins lucrativos;Faculdade;MG;2,48723;3;Pitágoras;-19.9289498;-43.93198719999999;Av. Afonso Pena, 1901 - Funcionários, Belo Horizonte - MG, 30130-171, Brasil;33C9+C6 Funcionários, Belo Horizonte - MG
2018;4255;FACULDADES INTEGRADAS DE CACOAL;UNESC;Privada sem fins lucrativos;Faculdade;RO;2,88888;3;UNESC - Cacoal;-11.4453501;-61.43638829999999;R. dos Esportes, 1038 - Incra, Cacoal - RO, 76965-864, Brasil;HH37+VC Incra, Cacoal - RO
2018;4256;FACULDADES INTEGRADAS PITÁGORAS;FIP-MOC;Privada com fins lucrativos;Centro Universitário;MG;2,9969;4;;;;;
2018;4257;INSTITUTO DE FILOSOFIA E TEOLOGIA DE GOIÁS;IFITEG;Privada sem fins lucrativos;Faculdade;GO;2,51484;3;IFITEG - Instituto de Filosofia e Teologia de Goiás;-16.6829235;-49.2417143;7ª Avenida, 531 - Setor Leste Universitário, Goiânia - GO, 74603-030, Brasil;8Q85+R8 Setor Leste Universitário, Goiânia - GO
2018;4259;FACULDADE DE INHUMAS - FAC-MAIS;FACMAIS;Privada com fins lucrativos;Faculdade;GO;2,77775;3;FacMais;-16.343555;-49.502596;Avenida Monte Alegre, nº 100 Residencial - Monte Alegre, Inhumas - GO, 75400-000, Brasil;MF4W+HX Inhumas, GO
2018;4261;FACULDADE DE TECNOLOGIA DE PORTO ALEGRE;FATEPA;Privada com fins lucrativos;Faculdade;RS;2,50321;3;QI - Faculdade de Tecnologia de Porto Alegre;-30.02526;-51.2227245;Av. Júlio de Castilhos, 435 - Centro Histórico, Porto Alegre - RS, 90030-130, Brasil;XQFG+VW Centro Histórico, Porto Alegre - RS
2018;4277;FACULDADE ESTÁCIO DO AMAZONAS - ESTÁCIO AMAZONAS;ESTÁCIO AMAZONAS;Privada com fins lucrativos;Faculdade;AM;2,25837;3;Faculdade Estácio;-3.0922131;-60.0269137;Av. Constantino Nery, 3693b - Chapada, Manaus - AM, 69050-001, Brasil;WX5F+46 Chapada, Manaus - AM
2018;4289;FACULDADE DO VALE ELVIRA DAYRELL - FAVED;FAVED;Privada com fins lucrativos;Faculdade;MG;1,87907;2;Iseed Faved Faculdades;-18.787169;-42.76074699999999;Rodovia de Ligação da BR 120/259 - Km 001, S/N, Virginópolis - MG, 39730-000, Brasil;667Q+4P Paquetá, Virginópolis - MG
2018;4293;FACULDADE DE TIETÊ;;Privada com fins lucrativos;Faculdade;SP;2,12277;3;Faculdade Integração Tietê (FIT);-23.1089516;-47.7030981;R. Santa Teresinha, 425 - Belvedere, Tietê - SP, 18530-010, Brasil;V7RW+CQ Tietê, SP
2018;4294;FACULDADE SENAC JARAGUÁ DO SUL;;Privada sem fins lucrativos;Faculdade;SC;2,68167;3;Faculdade Senac Jaraguá do Sul;-26.4674439;-49.11269249999999;R. dos Imigrantes, 410 - Rau, Jaraguá do Sul - SC, 89254-430, Brasil;GVMP+2W Rau, Jaraguá do Sul - SC
2018;4329;FACULDADE DO CENTRO EDUCACIONAL MINEIRO - FACEM;FACEM-BH;Privada com fins lucrativos;Faculdade;MG;2,00331;3;Faculdade do Centro Educacional Mineiro de Belo Horizonte;-19.8924666;-44.0097726;R. Eufrates, 30 - São Salvador, Belo Horizonte - MG, 30881-310, Brasil;4X5R+23 São Salvador, Belo Horizonte - MG
2018;4330;FACULDADE DE TECNOLOGIA AMÉRICA DO SUL;;Privada com fins lucrativos;Faculdade;PR;2,62177;3;Faculdade América do Sul;-23.4223618;-51.9420794;R. Ver. Basílio Sautchuk, 357 - Zone 1, Maringá - PR, 87013-190, Brasil;H3H5+35 Zone 1, Maringá - PR
2018;4356;FACULDADE DE CIÊNCIAS SOCIAIS DOS PALMARES;FACIP;Especial;Faculdade;PE;1,36364;2;Faculdade de Ciências Sociais dos Palmares - FACIP;-8.665085399999999;-35.5679759;BR 101, Km 186 Sul, s/n, Engenho São Manoel 55540-000, Palmares - PE, Brasil;8CMJ+XR Palmares, PE
2018;4358;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS;IF SUL DE MINAS;Pública Federal;Instituto Federal de Educação, Ciência e Tecnologia;MG;3,0672;4;Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas - Campus Pouso Alegre;-22.2912358;-45.9209762;Av. Maria da Conceição Santos, 900 - Parque Real, Pouso Alegre - MG, 37550-000, Brasil;P35H+GJ Pouso Alegre, MG
2018;4362;FACULDADE PITÁGORAS DE BETIM;PITÁGORAS-BETIM;Privada com fins lucrativos;Faculdade;MG;2,68831;3;Faculdade Pitágoras;-19.969217;-44.1993927;Av. Juscelino Kubitschek, 229 - Centro, Betim - MG, 32600-225, Brasil;2RJ2+86 Centro, Betim - MG
2018;4367;FACULDADE TERRA NORDESTE;FATENE;Privada com fins lucrativos;Faculdade;CE;2,60626;3;Faculdade Terra Nordeste - FATENE;-3.736422;-38.651723;Rua Coronel Correia, 1119 - Soledade, Caucaia - CE, 61600-000, Brasil;787X+C8 Parque Soledade, Caucaia - CE
2018;4396;CENTRO UNIVERSITÁRIO DE MINEIROS;UNIFIMES;Pública Municipal;Centro Universitário;GO;2,41132;3;UNIFIMES, Centro Universitário de Mineiros;-17.552408;-52.55086;R. 22, 356 - St. Aeroporto, Mineiros - GO, 75833-130, Brasil;CCXX+2M St. Aeroporto, Mineiros - GO
2018;4399;FACULDADE DE BALSAS;UNIBALSAS;Privada com fins lucrativos;Faculdade;MA;3,86701;4;Unibalsas - Faculdade de Balsas;-7.521637500000001;-46.07549640000001;BR-230, S/N - Km 05, Balsas - MA, 65800-000, Brasil;FWHF+8R Balsas, MA
2018;4411;FACULDADE PANAMERICANA DE JI-PARANÁ;;Privada sem fins lucrativos;Faculdade;RO;2,88569;3;UNIJIPA;-10.9019527;-61.95725299999999;1, RO-135, s/n - Novo Horizonte, Ji-Paraná - RO, 78961-080, Brasil;32XV+63 Novo Horizonte, Ji-Paraná - RO
2018;4416;FACULDADE JK - UNIDADE I - GAMA;;Privada com fins lucrativos;Faculdade;DF;1,66929;2;Faculdade JK Unidade Gama;-16.0185323;-48.0615244;Areá Especial Lotes 18 a 22 Setor central Lado Leste - Pte. Alta Norte (Gama), Brasília - DF, 72405-370, Brasil;XWJQ+H9 Pte. Alta Norte (Gama) - Gama, Brasília - DF
2018;4420;FACULDADES INTEGRADAS BARROS MELO;FIBAM;Privada com fins lucrativos;Faculdade;PE;2,64882;3;Centro Universitário AESO-Barros Melo;-8.0054613;-34.8747684;Av. Transamazônica, 405 - Jardim Brasil II, Olinda - PE, 53300-240, Brasil;X4VG+R3 Peixinhos, Paulista - PE
2018;4421;FACULDADE DE TECNOLOGIA SENAI BELO HORIZONTE;FATEC SENAI BH;Privada sem fins lucrativos;Faculdade;MG;1,10283;2;SENAI Centro;-19.9160671;-43.9410101;Rua dos Caetés, 741 - 5º e 6º andares - Centro, Belo Horizonte - MG, 30120-082, Brasil;33M5+HH Centro, Belo Horizonte - MG
2018;4428;FACULDADE PROFESSOR MIGUEL ÂNGELO DA SILVA SANTOS;FEMASS;Pública Municipal;Faculdade;RJ;2,68991;3;FeMASS;-22.389907;-41.805854;R. Aloísio da Silva Gomes, 50 - Granja dos Cavaleiros, Macaé - RJ, 27930-560, Brasil;J56V+2M Granja dos Cavaleiros - Setor Administrativo 01, Macaé - RJ
2018;4429;FACULDADE UNIGRAN CAPITAL;UNIGRAN CAPITAL;Privada sem fins lucrativos;Centro Universitário;MS;3,40951;4;Unigran Capital;-20.4530667;-54.6112946;R. Abrão Júlio Rahe, 325 - Centro, Campo Grande - MS, 79010-010, Brasil;G9WQ+QF Centro, Campo Grande - MS
2018;4431;FACULDADE DE ENFERMAGEM NOVA ESPERANÇA DE MOSSORÓ - FACENE/RN;FACENE/RN;Privada com fins lucrativos;Faculdade;RN;2,83349;3;Faculdade de Enfermagem e de Medicina Nova Esperança;-5.2155925;-37.3304671;Av. Pres. Dutra, 701 - Alto de São Manoel, Mossoró - RN, 59628-000, Brasil;QMM9+QR Alto de São Manoel, Mossoró - RN
2018;4435;FACULDADE SÃO PAULO;FASP;Privada com fins lucrativos;Faculdade;SP;1,94367;2;Faculdade São Paulo;-11.7263875;-61.7960584;Av. 25 de Agosto, 6961 - São Cristovao, Rolim de Moura - RO, 76940-000, Brasil;76F3+CH São Cristovao, Rolim de Moura - RO
2018;4446;FACULDADE CIDADE DE GUANHÃES - FACIG;FACIG;Privada com fins lucrativos;Faculdade;MG;NA;SC;;;;;
2018;4450;FACULDADE METROPOLITANA DA AMAZÔNIA;FAMAZ;Privada sem fins lucrativos;Centro Universitário;PA;3,14299;4;UNIFAMAZ;-1.4418987;-48.4931563;Av. Visc. de Souza Franco, 72 - Reduto, Belém - PA, 66053-000, Brasil;HG54+6P Reduto, Belém - PA
2018;4452;FACULDADE METROPOLITANA DE MARABÁ;METROPOLITANA;Privada com fins lucrativos;Centro Universitário;PA;2,09332;3;Centro Universitário Pitágoras de Marabá;-5.370103299999999;-49.06506110000001;Rd. BR 230, Transamazônica - Km 05, S/N, Marabá - PA, 68507-765, Brasil;JWHM+XX Marabá, PA
2018;4460;FACULDADE DOM PEDRO II DE TECNOLOGIA;FAB;Privada com fins lucrativos;Faculdade;BA;2,49145;3;Centro Universitário UnidomPedro - Campus II;-12.9703208;-38.5126932;Av. Estados Unidos, 20 - Comercio, Salvador - BA, 40010-020, Brasil;2FHP+VW Comercio, Salvador - BA
2018;4492;FACULDADE PASCHOAL DANTAS;FPD;Privada sem fins lucrativos;Faculdade;SP;2,01374;3;Faculdade Paschoal Dantas;-23.5663904;-46.4671089;Pq Carmo - Av. Afonso de Sampaio e Sousa, 495 - Itaquera, São Paulo - SP, 08270-001, Brasil;CGMM+C5 Itaquera, São Paulo - SP
2018;4495;FACULDADE ANHANGUERA JARAGUÁ DO SUL;;Privada com fins lucrativos;Faculdade;SC;2,55387;3;Universidade Anhanguera Jaraguá do Sul;-26.4864927;-49.0615922;R. Maj. Júlio Ferreira, 687 - Vila Lalau, Jaraguá do Sul - SC, 89254-700, Brasil;GW7Q+C9 Vila Lalau, Jaraguá do Sul - SC
2018;4496;FACULDADE DE TECNOLOGIA DO VALE DO IVAÍ;FATEC-IVAI;Privada com fins lucrativos;Faculdade;PR;2,66774;3;FATEC - Faculdade de Tecnologia do Vale do Ivaí;-24.232078;-51.6662256;Av. Brasil, 45, Ivaiporã - PR, 86870-000, Brasil;Q89M+5G Ivaiporã, PR
2018;4502;FACULDADES INTEGRADAS CAMPO-GRANDENSES;FIC;Privada sem fins lucrativos;Faculdade;RJ;2,38681;3;FEUC - Fundação Educacional Unificada Campograndense;-22.8988927;-43.55404799999999;Estrada da Caroba, 685 - Campo Grande, Rio de Janeiro - RJ, 23085-590, Brasil;4C2W+C9 Campo Grande, Rio de Janeiro - RJ
2018;4503;UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA;UFRB;Pública Federal;Universidade;BA;2,91552;3;UFRB - Universidade Federal do Recôncavo da Bahia;-12.6570247;-39.0936292;Cruz das Almas - BA, 44380-000, Brasil;8WV4+5G Cruz das Almas, BA
2018;4504;FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;UFGD;Pública Federal;Universidade;MS;3,34787;4;Universidade Federal da Grande Dourados;-22.2166055;-54.8151053;R. João Rosa Góes, 1761 - Vila Progresso, Dourados - MS, 79825-070, Brasil;Q5MM+9X Vila Progresso, Dourados - MS
2018;4518;FACULDADE REGIONAL PALMITOS;FAP;Privada com fins lucrativos;Faculdade;SC;2,24997;3;Colégio e Faculdade Santa Rita Palmitos;-27.0687061;-53.16274989999999;77, R. Princesa Isabel, 1 - Centro, Palmitos - SC, 89887-000, Brasil;WRJP+GW Centro, Palmitos - SC
2018;4522;CENTRO UNIVERSITÁRIO CATÓLICO SALESIANO AUXILIUM;UNISALESIANO;Privada sem fins lucrativos;Centro Universitário;SP;3,44741;4;;;;;
2018;4530;CENTRO UNIVERSITÁRIO TIRADENTES;FITS;Privada com fins lucrativos;Centro Universitário;AL;3,08325;4;UNIT - Centro Universitário Tiradentes;-9.634350099999999;-35.7033349;Av. Comendador Gustavo Paiva, 5017 - Cruz das Almas, Maceió - AL, 57038-000, Brasil;978W+7M Cruz das Almas, Maceió - AL
2018;4531;FACULDADE ADVENTISTA DA BAHIA;FADBA;Privada sem fins lucrativos;Faculdade;BA;2,33295;3;FADBA - Faculdade Adventista da Bahia;-12.570461;-38.970052;Rodovia BR 101, km 197, Capoeiruçu, Cachoeira - BA, 44300-000, Brasil;C2HH+RX Cachoeira, Bahia
2018;4532;FACULDADE DE TECNOLOGIA SENAI CAMPO GRANDE;;Privada sem fins lucrativos;Faculdade;MS;2,27703;3;FATECSENAI;-20.466166;-54.6250906;Av. Afonso Pena, 1114 - Amambai, Campo Grande - MS, 79005-001, Brasil;G9MF+GX Amambai, Campo Grande - MS
2018;4533;FACULDADE SÃO FRANCISCO DA PARAÍBA;FASP;Privada com fins lucrativos;Faculdade;PB;2,37894;3;Faculdade São Francisco da Paraíba;-6.873530300000001;-38.5425354;Avenida Brasil, 393 - Jardim Adalgisa, Cajazeiras - PB, 58900-000, Brasil;4FG4+HX Cajazeiras, PB
2018;4534;FACULDADE HERRERO;FATEC;Privada com fins lucrativos;Faculdade;PR;2,86972;3;Faculdade Herrero;-25.4742495;-49.29127339999999;R. Álvaro Andrade, 345 - Portão, Curitiba - PR, 80610-240, Brasil;GPG5+8F Portão - Fazendinha/Portão, Curitiba - PR
2018;4566;ESTÁCIO FATERN - FACULDADE ESTÁCIO DO RIO GRANDE DO NORTE;ESTÁCIO FATERN;Privada com fins lucrativos;Faculdade;RN;2,3452;3;Estácio Ponta Negra;-5.8647409;-35.1878673;R. Dr. Hernani Hugo Gomes, 90 - Capim Macio, Natal - RN, 59082-270, Brasil;4RP6+4V Capim Macio, Natal - RN
2018;4567;FACULDADE CENTRO MATO-GROSSENSE;;Privada sem fins lucrativos;Faculdade;MT;2,10512;3;Faculdade Centro Mato-grossense;-12.5403752;-55.7274092;R. Rui Barbosa - Centro Norte, Sorriso - MT, 78890-000, Brasil;F75F+R2 Centro Norte, Sorriso - MT
2018;4584;FACULDADE DE TECNOLOGIA MACHADO DE ASSIS;;Privada com fins lucrativos;Faculdade;PR;2,82012;3;Faculdade Machado de Assis - FAMA;-25.3778185;-49.2305386;R. José Antônio Leprevost, 331 - Santa Cândida, Curitiba - PR, 82640-070, Brasil;JQC9+VQ Santa Cândida - Boa Vista, Curitiba - PR
2018;4586;FACULDADE DO NORTE GOIANO;FNG;Privada com fins lucrativos;Faculdade;GO;2,67586;3;Faculdade FNG;-13.4453944;-49.137058;R. 06, 21, Porangatu - GO, 76550-000, Brasil;HV37+R5 Porangatu, GO
2018;4588;FACULDADE APOGEU;APOGEU;Privada com fins lucrativos;Faculdade;DF;2,29223;3;Faculdade Apogeu;-16.0344021;-48.0555738;AE 12 (Área Especial), Lote D. Segundo Andar Setor Sul (Gama - Gama, Brasília - DF, 72415-520, Brasil;XW8V+6Q Gama, Brasília - DF
2018;4594;FACULDADE CATÓLICA DE RONDONIA;FCR;Privada sem fins lucrativos;Faculdade;RO;2,3299;3;FCR - Faculdade Católica de Rondonia;-8.761927000000002;-63.90332530000001;R. Gonçalves Dias, 290 - Centro, Porto Velho - RO, 76801-132, Brasil;63QW+6M Centro, Porto Velho - RO
2018;4596;FACULDADE REGES DE RIBEIRÃO PRETO;;Privada sem fins lucrativos;Faculdade;SP;2,45083;3;Faculdade REGES de Ribeirão Preto;-21.2092866;-47.7957736;R. Dr. Benjamin Anderson Stauffer, 801 - Jardim Botânico, Ribeirão Preto - SP, 14021-617, Brasil;Q6R3+7M Jardim Botânico, Ribeirão Preto - SP
2018;4597;FACULDADE FUTURA;;Privada sem fins lucrativos;Faculdade;SP;2,17334;3;Faculdade Futura;-20.4197577;-49.9608528;Av. Valê do Sol, 4876 - Vale do Sol, Votuporanga - SP, 15500-269, Brasil;H2JQ+3M Vale do Sol, Votuporanga - SP
2018;4605;FACULDADE DE CORNÉLIO PROCÓPIO;;Privada com fins lucrativos;Faculdade;PR;2,72285;3;Faculdade de Ensino Superior Km 125 - FAKCEN;-23.1869527;-50.64528199999999;Centro, Cornélio Procópio - PR, 86300-000, Brasil;R973+6V Cornélio Procópio, PR
2018;4610;FACULDADE DE TECNOLOGIA ASSESSORITEC;;Privada sem fins lucrativos;Faculdade;SC;2,65343;3;Assessoritec;-26.2739443;-48.8272656;R. Marquês de Pombal, 287 - Iririú, Joinville - SC, 89227-110, Brasil;P5GF+C3 Iririú - Joinville, SC
2018;4613;FACULDADE DE EDUCAÇÃO E MEIO AMBIENTE;FAEMA;Privada com fins lucrativos;Faculdade;RO;2,429;3;FAEMA - Faculdade de Educação e Meio Ambiente;-9.893499499999999;-63.02643939999999;Av. Machadinho, 4349 - St. 6, Ariquemes - RO, 76875-547, Brasil;4X4F+JC St. 6, Ariquemes - RO
2018;4616;FACULDADE ANHANGUERA DE CAXIAS DO SUL;;Privada com fins lucrativos;Faculdade;RS;2,44851;3;Universidade Anhanguera - Polo Caxias do Sul;-29.1804684;-51.2352059;Av. Alexandre Rizzo, 505 - Desvio Rizzo, Caxias do Sul - RS, 95110-310, Brasil;RQ97+RW Desvio Rizzo, Caxias do Sul - RS
2018;4631;FACULDADE ANGLO-AMERICANO DE JOÃO PESSOA;FAAJP;Privada com fins lucrativos;Faculdade;PB;3,13936;4;Faculdade Anglo - Americano de João Pessoa - Faajp;-7.114775900000001;-34.8836503;Roger, João Pessoa - PB, 58010-630, Brasil;V4P8+3G Roger, João Pessoa - PB
2018;4632;FACULDADE IDEAU DE CAXIAS DO SUL;IDEAU;Privada com fins lucrativos;Faculdade;RS;2,72758;3;Faculdade IDEAU - Caxias do Sul;-29.1689071;-51.17808789999999;R. Sinimbu, 1670 - Centro, Caxias do Sul - RS, 95020-001, Brasil;RRJC+CQ Centro, Caxias do Sul - RS
2018;4652;FACULDADE ANHANGÜERA DE SÃO JOSÉ;;Privada com fins lucrativos;Faculdade;SP;2,23929;3;Faculdade Anhanguera São José - SC;-27.6082463;-48.642832;Rua Luiz Fagundes, 1680 - Praia Comprida, São José - SC, 88106-000, Brasil;99R4+PV Praia Comprida, São José - SC
2018;4655;FACULDADE ANHANGÜERA DE SOROCABA;FSO;Privada com fins lucrativos;Faculdade;SP;2,20038;3;Faculdade Anhanguera de Sorocaba;-23.5257963;-47.4910815;Av. Dr. Armando Pannunzio, 1.478 - Jardim Piazza Di Roma, Sorocaba - SP, 18050-000, Brasil;FGF5+MH Jardim Piazza Di Roma, Sorocaba - SP
2018;4656;FACULDADE ANHANGÜERA DE PIRACICABA;;Privada com fins lucrativos;Faculdade;SP;2,34717;3;Universidade Anhanguera de Piracicaba;-22.7452332;-47.6296526;R. Santa Catarina, 1005 - Água Branca, Piracicaba - SP, 13425-075, Brasil;793C+W4 Água Branca - Chave do Barão, Piracicaba - SP
2018;4661;Faculdade de Paraíso do Norte;FAPAN;Privada com fins lucrativos;Faculdade;PR;2,29522;3;Faculdade UniBF;-23.2808034;-52.6014941;R. Olávo Bilac, 78, Paraíso do Norte - PR, 87780-000, Brasil;P99X+MC Conj. Pacheco, Paraíso do Norte - PR
2018;4669;FACULDADE DELTA;FACULDADE DELTA;Privada com fins lucrativos;Faculdade;GO;2,71241;3;Faculdade Delta;-16.7159024;-49.3053232;Av. São Carlos, 911 - Jardim Planalto, Goiânia - GO, 74333-020, Brasil;7MMV+JV Jardim Planalto, Goiânia - GO
2018;4674;FACULDADE PORTO DAS ÁGUAS;FAPAG;Privada com fins lucrativos;Faculdade;SC;2,3801;3;Faculdade Estácio de Sá - Itapema SC;-27.1334844;-48.6006119;R. 270, 153 - Castelo Branco, Itapema - SC, 88200-000, Brasil;V98X+JQ Castelo Branco, Itapema - SC
2018;4681;FACULDADE CENTRO PAULISTANO;;Privada sem fins lucrativos;Faculdade;SP;2,35804;3;Faculdade Centro Paulistano Interlagos;-23.672302;-46.6703663;R. David Eid, 241 - Interlagos, São Paulo - SP, 04438-000, Brasil;88HH+3V Interlagos, São Paulo - SP
2018;4699;FACULDADE NOROESTE;FAN;Privada com fins lucrativos;Faculdade;GO;3,64561;4;Faculdade FAN Padrão - Noroeste;-16.6109878;-49.3189486;Av. Mangalô, nº 2385 - St. Morada do Sol, Goiânia - GO, 74475-115, Brasil;9MQJ+JC St. Morada do Sol, Goiânia - GO
2018;4700;FACULDADE NOVA ROMA;FNR;Privada com fins lucrativos;Faculdade;PE;2,11242;3;Faculdade Nova Roma;-8.0586936;-34.9020974;R. Benfica, 352 - Madalena, Recife - PE, 50750-145, Brasil;W3RX+G5 Madalena, Recife - PE
2018;4702;CENTRO UNIVERSITÁRIO BRASILEIRO;UNIBRA;Privada com fins lucrativos;Centro Universitário;PE;3,83929;4;UniBrasil Centro Universitário;-25.4247798;-49.2118083;R. Konrad Adenauer, 442 - Tarumã, Curitiba - PR, 82820-540, Brasil;HQGQ+37 Tarumã, Curitiba - PR
2018;4714;Faculdade de Ensino Regional Alternativa;FERA;Privada com fins lucrativos;Faculdade;AL;1,85525;2;Faculdade de Ensino Regional Alternativa - FERA;-9.748362;-36.6505067;R. Floracy da Silva Barros, 288 - Alto do Cruzeiro, Arapiraca - AL, 57312-500, Brasil;782X+MQ Alto do Cruzeiro, Arapiraca - AL
2018;4722;FACULDADES INTEGRADAS VIANNA JÚNIOR;FIVJ;Privada com fins lucrativos;Faculdade;MG;2,598;3;Instituto Vianna Júnior;-21.7527569;-43.3532047;Av. dos Andradas, nº 415 - Centro, Juiz de Fora - MG, 36036-000, Brasil;6JWW+VP Centro, Juiz de Fora - MG
2018;4724;FACULDADE DE CIÊNCIAS HUMANAS DE CRUZEIRO;FACIC;Privada sem fins lucrativos;Faculdade;SP;2,72134;3;Faculdade De Ciências Humanas De Cruzeiro;-22.5769406;-44.9747352;R. José Norberto Pinto, 496 - Vila Ana Rosa Novaes, Cruzeiro - SP, 12705-230, Brasil;C2FG+64 Vila Ana Rosa Novaes, Cruzeiro - SP
2018;4725;FACULDADE DE TECNOLOGIA EGÍDIO JOSÉ DA SILVA;FATEGIDIO;Privada com fins lucrativos;Faculdade;MG;2,18914;3;;;;;
2018;4731;FACULDADE MESSIANICA;;Privada sem fins lucrativos;Faculdade;SP;2,4922;3;Faculdade Messiânica;-23.5855418;-46.64191880000001;R. Humberto I, 612 - Vila Mariana, São Paulo - SP, 04018-031, Brasil;C975+Q6 Vila Mariana, São Paulo - SP
2018;4732;FACULDADE DE TECNOLOGIA SENAC DF;FAC SENAC DF;Privada sem fins lucrativos;Faculdade;DF;2,07917;3;Senac 903 Sul (DF);-15.7997837;-47.89714009999999;SEUPS 703/903 Sul, Via W4 Sul - Asa Sul, Brasília - DF, 70390-039, Brasil;6423+34 Asa Sul - Brasília, DF
2018;4739;FACULDADE PRESBITERIANA AUGUSTO GALVÃO;FAPAG;Privada sem fins lucrativos;Faculdade;BA;NA;SC;Colégio e Faculdade Presbiteriana Augusto Galvão;-10.5109563;-40.32193350000001;Praça Castro Alves, 01 - Centro, Campo Formoso - BA, 44790-000, Brasil;FMQH+J6 Campo Formoso, BA
2018;4742;Faculdade Uninassau Olinda - Nassau Olinda;;Privada sem fins lucrativos;Faculdade;PE;2,73122;3;Uninassau - Olinda;-7.994268000000001;-34.840402;R. Carmelita Muniz de Araújo, S/N - Casa Caiada, Olinda - PE, 53130-150, Brasil;2545+7R Casa Caiada, Olinda - PE
2018;4751;FACULDADE DE TECNOLOGIA E CIENCIAS DO NORTE DO PARANÁ;FATECIE;Privada com fins lucrativos;Faculdade;PR;2,80476;3;Faculdade de Tecnologia e Ciencias do Norte do Paraná;-23.0840743;-52.4694484;R. Getúlio Vargas, 333 - Jardim Sao Joao, Paranavaí - PR, 87709-000, Brasil;WG8J+96 Jardim Sao Joao, Paranavaí - PR
2018;4756;CENTRO UNIVERSITÁRIO MUNICIPAL DE SÃO JOSÉ;USJ;Pública Municipal;Centro Universitário;SC;2,44735;3;Centro Universitário Municipal de São José;-27.5951336;-48.6158645;R. Jaír Viêira, 2-68 - Kobrasol, São José - SC, 88102-180, Brasil;C93M+WM Kobrasol, São José - SC
2018;4765;FACULDADE DE TECNOLOGIA ALFA DE UMUARAMA;;Privada com fins lucrativos;Faculdade;PR;3,40035;4;Colégio e Faculdade ALFA de Umuarama;-23.759333;-53.3136544;R. Des. Antônio Ferreira da Costa, 3678 - Zona 01, Umuarama - PR, 87501-200, Brasil;6MRP+7G Zona Armazem, Umuarama - PR
2018;4766;FACULDADE UNA DE CONTAGEM;FUNAC;Privada com fins lucrativos;Faculdade;MG;3,24399;4;Una Contagem;-19.9252119;-44.075186;Av Maria Da Gloria Rocha, 175 Lote 01 Letra B - Bitacula, Contagem - MG, 32010-375, Brasil;3WFF+WW Centro, Contagem - MG
2018;4773;FACULDADE IBS;IBS;Privada com fins lucrativos;Faculdade;MG;2,21417;3;Faculdade IBS / Fundação Getulio Vargas;-19.939969;-43.9480269;Av. Prudente de Morais, 444 - Cidade Jardim, Belo Horizonte - MG, 30380-002, Brasil;3362+2Q Cidade Jardim - Centro-Sul, Belo Horizonte - MG
2018;4777;FACULDADE KENNEDY DE BELO HORIZONTE;FKBH;Privada com fins lucrativos;Faculdade;MG;2,53013;3;Faculdades Kennedy;-19.815267;-43.977846;R. José Dias Viêira, 46 - Rio Branco, Belo Horizonte - MG, 31535-040, Brasil;52MC+VV Rio Branco, Belo Horizonte - MG
2018;4780;FACULDADE DE CIÊNCIAS DA SAÚDE DE UNAÍ;FACISA;Privada sem fins lucrativos;Faculdade;MG;1,84121;2;Faculdade de Ciências da Saúde de Unaí;-16.3653598;-46.9008115;Av. Gov. Valadares, 1441 - Centro, Unaí - MG, 38610-000, Brasil;J3MX+VM Centro, Unaí - MG
2018;4784;FACULDADE CDL;;Privada sem fins lucrativos;Faculdade;CE;2,9799;4;Faculdade CDL;-3.731908;-38.523581;R. Vinte e Cinco de Março, 882 - Centro, Fortaleza - CE, 60060-120, Brasil;7F9G+6H Centro, Fortaleza - CE
