Founder;GrauAcademico;BeginYear;EndYear;Momento;NomeIES;SiglaIES;Categoria;OrganizacaoAcademica;IGCContinuo;IGCFaixa;LatitudeIES;LongitudeIES;CidadeIES;EstadoIES;RegiaoIES;EhCidadeIESCapital;OrganizationID;AnoCriacao;LatitudeStartup;LongitudeStartup;P;CidadeStartup;EstadoStartup;EhCidadeStartupCapital;RegiaoStartup
5eb2153ea7e8c4bce173e0b9;Graduação;2004;2006;Antes;"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ";PUCPR;Privada;Universidade;3.412940000000000000;4;-25.451866900000000000;-49.271848000000000000;Curitiba;Paraná;Sul;1;uzzo;2018;-23.597161300000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb21530a7e8c4bce173e0b1;Graduação;2007;2011;Antes;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVSP;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;vá-de-táxi;2013;-23.567387000000000000;-46.570383000000000000;258.896578;"São Paulo";"São Paulo";1;Sudeste
5eb21521a7e8c4bce173e09f;MBA;2006;2008;Antes;"Faculdade ISAE BRASIL";ISAE;Privada;Faculdade;2.243840000000000000;3;-25.437586900000000000;-49.271848000000000000;Curitiba;Paraná;Sul;1;vale-presente;2011;-23.535553600000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb2151ba7e8c4bce173e09b;Graduação;2016;2022;Antes;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE";IFSul;Pública;"Centro Universitário";3.061360000000000000;4;-29.815047000000000000;-51.151875000000000000;"Sapucaia do Sul";"Rio Grande do Sul";Sul;0;valência-energia-sustentável;2017;-29.795843000000000000;-51.146235000000000000;NULL;"São Leopoldo";"Rio Grande do Sul";0;Sul
5eb21513a7e8c4bce173e097;MBA;NULL;NULL;NULL;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;valmont-propaganda;2013;-18.947819400000000000;-48.277950000000000000;NULL;Uberlândia;"Minas Gerais";0;Sudeste
5eb21513a7e8c4bce173e097;Graduação;NULL;NULL;NULL;"CENTRO UNIVERSITÁRIO ANHANGUERA DE SANTO ANDRÉ";UNIA;Privada;"Centro Universitário";1.945680000000000000;3;-23.662303800000000000;-46.530874000000000000;"Santo André";"São Paulo";Sudeste;0;valmont-propaganda;2013;-18.947819400000000000;-48.277950000000000000;NULL;Uberlândia;"Minas Gerais";0;Sudeste
5eb2150da7e8c4bce173e093;Graduação;2012;2016;Antes;"FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC";UFABC;Pública;Universidade;3.969860000000000000;5;-23.644495000000000000;-46.530874000000000000;"Santo André";"São Paulo";Sudeste;0;valoreasy-consultoria;2017;-23.570328000000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb2150da7e8c4bce173e093;Mestrado;2017;2019;Antes;"FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC";UFABC;Pública;Universidade;3.969860000000000000;5;-23.644495000000000000;-46.530874000000000000;"Santo André";"São Paulo";Sudeste;0;valoreasy-consultoria;2017;-23.570328000000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb21505a7e8c4bce173e08d;Mestrado;2004;2006;Antes;"UNIVERSIDADE ESTADUAL DE CAMPINAS";UNICAMP;Pública;Universidade;4.399270000000000000;5;-22.818439300000000000;-47.060156000000000000;Campinas;"São Paulo";Sudeste;0;varejo-360;2016;-22.878047500000000000;-47.060156000000000000;NULL;Campinas;"São Paulo";0;Sudeste
5eb21509a7e8c4bce173e08f;Graduação;1984;1988;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;varejo-360;2016;-22.878047500000000000;-47.060156000000000000;NULL;Campinas;"São Paulo";0;Sudeste
5eb214fda7e8c4bce173e087;Graduação;2010;2013;Depois;"CENTRO UNIVERSITÁRIO SENAC";SENACSP;Privada;"Centro Universitário";2.803380000000000000;3;-23.669400100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;varejonline;2005;-26.272102200000000000;-48.849409000000000000;153.001363;Joinville;"Santa Catarina";0;Sul
5eb214f6a7e8c4bce173e07d;Graduação;2004;2008;Antes;"FACULDADE DO SERTÃO DO PAJEÚ";FASP;Especial;Faculdade;2.508520000000000000;3;-7.752605200000001000;-37.637686000000000000;"Afogados da Ingazeira";Pernambuco;Nordeste;0;vcerto;2012;-23.566779000000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb214faa7e8c4bce173e07f;MBA;2007;2008;Antes;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVSP;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;vcerto;2012;-23.566779000000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb214faa7e8c4bce173e07f;Graduação;2001;2004;Antes;"CENTRO UNIVERSITÁRIO ASSUNÇÃO";UNIFAI;Privada;"Centro Universitário";2.569710000000000000;3;-23.597672900000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;vcerto;2012;-23.566779000000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb214f3a7e8c4bce173e079;Graduação;1991;1994;Antes;"FACULDADE DE TECNOLOGIA DE SÃO PAULO";FATEC-SP;Pública;Faculdade;2.768520000000000000;3;-23.529577700000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;vecto-mobile;2016;-23.596177700000000000;-48.913492000000000000;NULL;Olímpia;"São Paulo";0;Sudeste
5eb214f3a7e8c4bce173e079;MBA;2004;2005;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;vecto-mobile;2016;-23.596177700000000000;-48.913492000000000000;NULL;Olímpia;"São Paulo";0;Sudeste
5eb214eba7e8c4bce173e073;Especialização;2011;2011;Antes;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVSP;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;veduca;2012;-23.567387000000000000;-46.570383000000000000;1152.575889;"São Paulo";"São Paulo";1;Sudeste
5eb214eba7e8c4bce173e073;MBA;1994;1994;Antes;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVSP;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;veduca;2012;-23.567387000000000000;-46.570383000000000000;1152.575889;"São Paulo";"São Paulo";1;Sudeste
5eb214eba7e8c4bce173e073;MBA;1991;1992;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;veduca;2012;-23.567387000000000000;-46.570383000000000000;1152.575889;"São Paulo";"São Paulo";1;Sudeste
5eb214eba7e8c4bce173e073;Doutorado/PHD;2013;2016;Depois;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVSP;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;veduca;2012;-23.567387000000000000;-46.570383000000000000;1152.575889;"São Paulo";"São Paulo";1;Sudeste
5eb214eba7e8c4bce173e073;Especialização;2012;2012;Antes;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVSP;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;veduca;2012;-23.567387000000000000;-46.570383000000000000;1152.575889;"São Paulo";"São Paulo";1;Sudeste
5eb214eba7e8c4bce173e073;Especialização;2002;2002;Antes;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVSP;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;veduca;2012;-23.567387000000000000;-46.570383000000000000;1152.575889;"São Paulo";"São Paulo";1;Sudeste
5eb214eba7e8c4bce173e073;Mestrado;2005;2007;Antes;"UNIVERSIDADE PRESBITERIANA MACKENZIE";MACKENZIE;Privada;Universidade;3.178660000000000000;4;-23.548123700000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;veduca;2012;-23.567387000000000000;-46.570383000000000000;1152.575889;"São Paulo";"São Paulo";1;Sudeste
5eb214eba7e8c4bce173e073;Graduação;1982;1986;Antes;"CENTRO UNIVERSITÁRIO DO INSTITUTO MAUÁ DE TECNOLOGIA";CEUN-IMT;Privada;"Centro Universitário";2.987410000000000000;4;-23.648340400000000000;-46.571515000000000000;"São Caetano do Sul";"São Paulo";Sudeste;0;veduca;2012;-23.567387000000000000;-46.570383000000000000;1152.575889;"São Paulo";"São Paulo";1;Sudeste
5eb214eca7e8c4bce173e075;Graduação;1994;1998;Antes;"UNIVERSIDADE ESTADUAL DE CAMPINAS";UNICAMP;Pública;Universidade;4.399270000000000000;5;-22.818439300000000000;-47.060156000000000000;Campinas;"São Paulo";Sudeste;0;veduca;2012;-23.567387000000000000;-46.570383000000000000;1152.575889;"São Paulo";"São Paulo";1;Sudeste
5eb214d2a7e8c4bce173e06b;Mestrado;2000;2004;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;ventrix-2;2005;-22.247550600000000000;-45.703988000000000000;338.837878;"Santa Rita do Sapucaí";"Minas Gerais";0;Sudeste
5eb214d2a7e8c4bce173e06b;Doutorado/PHD;2005;2010;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;ventrix-2;2005;-22.247550600000000000;-45.703988000000000000;338.837878;"Santa Rita do Sapucaí";"Minas Gerais";0;Sudeste
5eb214c0a7e8c4bce173e05d;Graduação;2004;2009;Antes;"ESCOLA SUPERIOR DE PROPAGANDA E MARKETING";ESPM;Privada;Faculdade;3.058100000000000000;4;-23.590000000000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;venuxx;2016;-23.611180400000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb214c6a7e8c4bce173e05f;MBA;2018;2020;Depois;"INSPER INSTITUTO DE ENSINO E PESQUISA";INSPER;Privada;Faculdade;3.996030000000000000;5;-23.598343500000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;venuxx;2016;-23.611180400000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb214cda7e8c4bce173e063;MBA;2009;2011;Antes;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVSP;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;venuxx;2016;-23.611180400000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb214cda7e8c4bce173e063;Graduação;2003;2007;Antes;"UNIVERSIDADE PAULISTA";UNIP;Privada;Universidade;2.691250000000000000;3;-25.439131500000000000;-49.271848000000000000;Curitiba;Paraná;Sul;1;venuxx;2016;-23.611180400000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb214baa7e8c4bce173e057;Especialização;2005;2006;Antes;"UNIVERSIDADE ESTADUAL DE LONDRINA";UEL;Pública;Universidade;3.694560000000000000;4;-23.324191200000000000;-51.162773000000000000;Londrina;Paraná;Sul;0;verifact-274e;2018;-23.422280000000000000;-51.939882000000000000;NULL;Maringá;Paraná;0;Sul
5eb214baa7e8c4bce173e057;Mestrado;2018;2020;Antes;"UNIVERSIDADE ESTADUAL DE MARINGÁ";UEM;Pública;Universidade;3.646830000000000000;4;-23.404717000000000000;-51.939882000000000000;Maringá;Paraná;Sul;0;verifact-274e;2018;-23.422280000000000000;-51.939882000000000000;NULL;Maringá;Paraná;0;Sul
5eb214bda7e8c4bce173e059;Mestrado;2008;2010;Antes;"UNIVERSIDADE ESTADUAL DE LONDRINA";UEL;Pública;Universidade;3.694560000000000000;4;-23.324191200000000000;-51.162773000000000000;Londrina;Paraná;Sul;0;verifact-274e;2018;-23.422280000000000000;-51.939882000000000000;NULL;Maringá;Paraná;0;Sul
5eb214bda7e8c4bce173e059;Especialização;2003;2004;Antes;"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ";PUCPR;Privada;Universidade;3.412940000000000000;4;-25.451866900000000000;-49.271848000000000000;Curitiba;Paraná;Sul;1;verifact-274e;2018;-23.422280000000000000;-51.939882000000000000;NULL;Maringá;Paraná;0;Sul
5eb214bda7e8c4bce173e059;Graduação;1998;2003;Antes;"UNIVERSIDADE ESTADUAL DE LONDRINA";UEL;Pública;Universidade;3.694560000000000000;4;-23.324191200000000000;-51.162773000000000000;Londrina;Paraná;Sul;0;verifact-274e;2018;-23.422280000000000000;-51.939882000000000000;NULL;Maringá;Paraná;0;Sul
5eb214b6a7e8c4bce173e053;Graduação;2003;2007;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;vérios-investimentos;2015;-23.554176900000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb214b6a7e8c4bce173e053;Especialização;2009;2010;Antes;"FACULDADE FIA DE ADMINISTRAÇÃO E NEGÓCIOS";FFIA;Privada;Faculdade;3.738760000000000000;4;-23.565587100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;vérios-investimentos;2015;-23.554176900000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb214aca7e8c4bce173e04b;Especialização;2020;2021;Depois;"UNIVERSIDADE ANHEMBI MORUMBI";UAM;Privada;Universidade;3.076210000000000000;4;-23.600097700000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;version-zero-games;2011;-23.550453300000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb214a5a7e8c4bce173e047;Especialização;2003;2004;Antes;"FAE CENTRO UNIVERSITÁRIO";"FAE CENTRO UNIVERSITÁRIO";Privada;"Centro Universitário";3.174570000000000000;4;-25.438019400000000000;-49.271848000000000000;Curitiba;Paraná;Sul;1;verti-tecnologia;2007;-25.419080500000000000;-49.271848000000000000;NULL;Curitiba;Paraná;1;Sul
5eb214a2a7e8c4bce173e041;Graduação;2004;2009;Antes;"CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS";CEFET/MG;Pública;"Centro Universitário";3.397300000000000000;4;-19.939060000000000000;-43.926453000000000000;"Belo Horizonte";"Minas Gerais";Sudeste;1;vestidas-de-branco;2015;-19.965213000000000000;-43.926453000000000000;NULL;"Belo Horizonte";"Minas Gerais";1;Sudeste
5eb214a2a7e8c4bce173e041;Graduação;2004;2009;Antes;"UNIVERSIDADE FEDERAL DE MINAS GERAIS";UFMG;Pública;Universidade;4.249650000000000000;5;-19.870682000000000000;-43.926453000000000000;"Belo Horizonte";"Minas Gerais";Sudeste;1;vestidas-de-branco;2015;-19.965213000000000000;-43.926453000000000000;NULL;"Belo Horizonte";"Minas Gerais";1;Sudeste
5eb21499a7e8c4bce173e03b;Graduação;2008;2011;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;vexpenses;2015;-21.210392900000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb214a0a7e8c4bce173e03d;Graduação;2004;2007;Antes;"UNIVERSIDADE DE FRANCA";UNIFRAN;Privada;Universidade;2.888460000000000000;3;-20.569803900000000000;-47.402332000000000000;Franca;"São Paulo";Sudeste;0;vexpenses;2015;-21.210392900000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb21494a7e8c4bce173e02f;Graduação;NULL;NULL;NULL;"FAE CENTRO UNIVERSITÁRIO";"FAE CENTRO UNIVERSITÁRIO";Privada;"Centro Universitário";3.174570000000000000;4;-25.438019400000000000;-49.271848000000000000;Curitiba;Paraná;Sul;1;vhsys;2004;-25.540308600000000000;-49.200082000000000000;NULL;"São José dos Pinhais";Paraná;0;Sul
5eb21495a7e8c4bce173e033;Graduação;2016;2022;Depois;"UNIVERSIDADE FEDERAL DE SANTA CATARINA";UFSC;Pública;Universidade;4.088220000000000000;5;-27.600083700000000000;-48.547637000000000000;Florianópolis;"Santa Catarina";Sul;1;vhsys;2004;-25.540308600000000000;-49.200082000000000000;NULL;"São José dos Pinhais";Paraná;0;Sul
5eb2148fa7e8c4bce173e029;MBA;2000;2001;Antes;"FACULDADE FIA DE ADMINISTRAÇÃO E NEGÓCIOS";FFIA;Privada;Faculdade;3.738760000000000000;4;-23.565587100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;viajanet;2009;-23.614805600000000000;-46.571515000000000000;401.540154;"São Caetano do Sul";"São Paulo";0;Sudeste
5eb2148fa7e8c4bce173e029;Graduação;1980;1986;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;viajanet;2009;-23.614805600000000000;-46.571515000000000000;401.540154;"São Caetano do Sul";"São Paulo";0;Sudeste
5eb21492a7e8c4bce173e02b;MBA;2003;2005;Antes;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVSP;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;viajanet;2009;-23.614805600000000000;-46.571515000000000000;401.540154;"São Caetano do Sul";"São Paulo";0;Sudeste
5eb2148ba7e8c4bce173e021;MBA;2012;2015;Depois;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVSP;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;vibratto-assessoria-financeira-empresarial;2011;-23.535904000000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb21483a7e8c4bce173e01b;Graduação;2006;2012;Antes;"UNIVERSIDADE FEDERAL DE SANTA CATARINA";UFSC;Pública;Universidade;4.088220000000000000;5;-27.600083700000000000;-48.547637000000000000;Florianópolis;"Santa Catarina";Sul;1;viddheo;2014;-27.430449700000000000;-48.547637000000000000;NULL;Florianópolis;"Santa Catarina";1;Sul
5eb21484a7e8c4bce173e01d;Graduação;2007;2012;Antes;"UNIVERSIDADE FEDERAL DE SANTA CATARINA";UFSC;Pública;Universidade;4.088220000000000000;5;-27.600083700000000000;-48.547637000000000000;Florianópolis;"Santa Catarina";Sul;1;viddheo;2014;-27.430449700000000000;-48.547637000000000000;NULL;Florianópolis;"Santa Catarina";1;Sul
5eb21474a7e8c4bce173e009;Graduação;1999;2003;Antes;"UNIVERSIDADE IBIRAPUERA";UNIB;Privada;Universidade;2.640710000000000000;3;-23.664414300000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;vindi;2013;-23.573573000000000000;-46.570383000000000000;916.324554;"São Paulo";"São Paulo";1;Sudeste
5eb21474a7e8c4bce173e009;Mestrado;2005;2006;Antes;"UNIVERSIDADE PRESBITERIANA MACKENZIE";MACKENZIE;Privada;Universidade;3.178660000000000000;4;-23.548123700000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;vindi;2013;-23.573573000000000000;-46.570383000000000000;916.324554;"São Paulo";"São Paulo";1;Sudeste
5eb2147ca7e8c4bce173e00b;Graduação;2003;2006;Antes;"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO";PUCSP;Privada;Universidade;3.725610000000000000;4;-23.537920100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;vindi;2013;-23.573573000000000000;-46.570383000000000000;916.324554;"São Paulo";"São Paulo";1;Sudeste
5eb2147ca7e8c4bce173e00b;MBA;2014;2015;Depois;"ESCOLA DE CIÊNCIAS SOCIAIS";FGVSP;Privada;Faculdade;4.780440000000000000;5;-22.941373000000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;vindi;2013;-23.573573000000000000;-46.570383000000000000;916.324554;"São Paulo";"São Paulo";1;Sudeste
5eb2146aa7e8c4bce173dffd;Graduação;NULL;NULL;NULL;"UNIVERSIDADE FEDERAL DE MINAS GERAIS";UFMG;Pública;Universidade;4.249650000000000000;5;-19.870682000000000000;-43.926453000000000000;"Belo Horizonte";"Minas Gerais";Sudeste;1;vipcommerce;2016;-19.861624100000000000;-43.926453000000000000;NULL;"Belo Horizonte";"Minas Gerais";1;Sudeste
5eb21465a7e8c4bce173dff9;Mestrado;1990;1995;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;virtual-avionics;2013;-22.839260300000000000;-47.060156000000000000;NULL;Campinas;"São Paulo";0;Sudeste
5eb21465a7e8c4bce173dff9;Graduação;1986;1990;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;virtual-avionics;2013;-22.839260300000000000;-47.060156000000000000;NULL;Campinas;"São Paulo";0;Sudeste
5eb21462a7e8c4bce173dff5;Mestrado;2009;2011;Antes;"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL";UFRGS;Pública;Universidade;4.297140000000000000;5;-30.033240800000000000;-51.228660000000000000;"Porto Alegre";"Rio Grande do Sul";Sul;1;virturian;2013;-19.921458200000000000;-43.926453000000000000;NULL;"Belo Horizonte";"Minas Gerais";1;Sudeste
5eb2145da7e8c4bce173dff1;MBA;2009;2011;Antes;"INSPER INSTITUTO DE ENSINO E PESQUISA";INSPER;Privada;Faculdade;3.996030000000000000;5;-23.598343500000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;virtus-pay;2017;-23.575872800000000000;-46.570383000000000000;418.395197;"São Paulo";"São Paulo";1;Sudeste
5eb2145aa7e8c4bce173dfeb;Graduação;2010;2012;Depois;"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL";PUCRS;Privada;Universidade;3.664940000000000000;4;-30.058925000000000000;-51.228660000000000000;"Porto Alegre";"Rio Grande do Sul";Sul;1;visual-joy;2007;-30.018325400000000000;-51.228660000000000000;NULL;"Porto Alegre";"Rio Grande do Sul";1;Sul
5eb2145aa7e8c4bce173dfeb;MBA;2017;2019;Depois;"CENTRO UNIVERSITÁRIO RITTER DOS REIS";UNIRITTER;Privada;"Centro Universitário";2.932160000000000000;3;-30.079831700000000000;-51.228660000000000000;"Porto Alegre";"Rio Grande do Sul";Sul;1;visual-joy;2007;-30.018325400000000000;-51.228660000000000000;NULL;"Porto Alegre";"Rio Grande do Sul";1;Sul
5eb21442a7e8c4bce173dfd3;Graduação;2014;2016;Antes;"INSPER INSTITUTO DE ENSINO E PESQUISA";INSPER;Privada;Faculdade;3.996030000000000000;5;-23.598343500000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;vitta;2014;-23.603816000000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb21446a7e8c4bce173dfd7;Graduação;2010;2015;Antes;"UNIVERSIDADE FEDERAL DE UBERLÂNDIA";UFU;Pública;Universidade;3.716570000000000000;4;-18.918473000000000000;-48.277950000000000000;Uberlândia;"Minas Gerais";Sudeste;0;vitta;2014;-23.603816000000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb2144ba7e8c4bce173dfd9;Graduação;2008;2011;Antes;"UNIVERSIDADE FEDERAL DE UBERLÂNDIA";UFU;Pública;Universidade;3.716570000000000000;4;-18.918473000000000000;-48.277950000000000000;Uberlândia;"Minas Gerais";Sudeste;0;vitta;2014;-23.603816000000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb2144ba7e8c4bce173dfd9;Graduação;2014;2015;Antes;"UNIVERSIDADE FEDERAL DE UBERLÂNDIA";UFU;Pública;Universidade;3.716570000000000000;4;-18.918473000000000000;-48.277950000000000000;Uberlândia;"Minas Gerais";Sudeste;0;vitta;2014;-23.603816000000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb2144ea7e8c4bce173dfdb;Mestrado;1990;1992;Antes;"UNIVERSIDADE PRESBITERIANA MACKENZIE";MACKENZIE;Privada;Universidade;3.178660000000000000;4;-23.548123700000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;vitta;2014;-23.603816000000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb2144ea7e8c4bce173dfdb;Graduação;1969;1972;Antes;"Universidade de São Paulo";USP;Pública;Universidade;NULL;NULL;-23.561399100000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;vitta;2014;-23.603816000000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb2144ea7e8c4bce173dfdb;Doutorado/PHD;2001;2005;Antes;"UNIVERSIDADE FEDERAL DE SÃO PAULO";UNIFESP;Pública;Universidade;4.110260000000000000;5;-23.591643800000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;vitta;2014;-23.603816000000000000;-46.570383000000000000;NULL;"São Paulo";"São Paulo";1;Sudeste
5eb21431a7e8c4bce173dfc7;MBA;2008;2009;Antes;"Centro Universitário IBMEC";"Centro Universitário IBMEC";Privada;"Centro Universitário";3.081690000000000000;4;-22.912358600000000000;-43.227875000000000000;"Rio de Janeiro";"Rio de Janeiro";Sudeste;1;vittude;2016;-23.559588300000000000;-46.570383000000000000;1045.697998;"São Paulo";"São Paulo";1;Sudeste
5eb21431a7e8c4bce173dfc7;MBA;2004;2005;Antes;"UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL";UFMS;Pública;Universidade;3.248630000000000000;4;-20.499388000000000000;-54.615744000000000000;"Campo Grande";"Mato Grosso do Sul";Centro-Oeste;1;vittude;2016;-23.559588300000000000;-46.570383000000000000;1045.697998;"São Paulo";"São Paulo";1;Sudeste
5eb21431a7e8c4bce173dfc7;Graduação;1999;2003;Antes;"UNIVERSIDADE ESTADUAL DE LONDRINA";UEL;Pública;Universidade;3.694560000000000000;4;-23.324191200000000000;-51.162773000000000000;Londrina;Paraná;Sul;0;vittude;2016;-23.559588300000000000;-46.570383000000000000;1045.697998;"São Paulo";"São Paulo";1;Sudeste
5eb21431a7e8c4bce173dfc7;MBA;2012;2014;Antes;"INSPER INSTITUTO DE ENSINO E PESQUISA";INSPER;Privada;Faculdade;3.996030000000000000;5;-23.598343500000000000;-46.570383000000000000;"São Paulo";"São Paulo";Sudeste;1;vittude;2016;-23.559588300000000000;-46.570383000000000000;1045.697998;"São Paulo";"São Paulo";1;Sudeste
